Link
https://www.marketingweek.com/2017/06/27/artificial-intelligence-force-good-evil/
https://www.marketingweek.com/2017/04/24/loreal-artificial-intelligence/
https://www.marketingweek.com/2017/02/27/telefonica-mobile-world-congress/
https://www.marketingweek.com/2016/07/18/microsofts-cmo-on-artificial-intelligence-and-his-visionary-inspiration/
https://www.marketingweek.com/2016/05/18/how-brands-are-using-artificial-intelligence-to-enhance-customer-experience/
https://www.marketingweek.com/2015/07/23/how-brands-could-use-artificial-intelligence-to-create-self-writing-ad-campaigns/
https://www.marketingweek.com/1998/11/19/the-danger-of-applying-artificial-intelligence-to-web-share-deals/
https://www.marketingweek.com/2013/08/01/bmw-uses-siri-like-tech-to-promote-electric-car/
https://www.marketingweek.com/2017/08/04/brands-digital-pitfalls/
https://www.marketingweek.com/2017/08/03/international-round-pizza-hut-offers-free-pizza-tesco-ireland-repositions/
https://www.marketingweek.com/2017/08/02/mark-ritson-polarised-marketing-debate/
https://www.marketingweek.com/2017/08/01/bob-wootton-ai/
https://www.marketingweek.com/2017/07/31/everything-matters-morning/
https://www.marketingweek.com/2017/07/28/rise-automation-market-research/
https://www.marketingweek.com/2017/07/20/thomas-barta-leader-asset-inspire/
https://www.marketingweek.com/2017/07/14/asos-dont-know-social-media-threat-enabler/
https://www.marketingweek.com/2017/07/04/first-utility-chatbots/
https://www.marketingweek.com/2017/06/30/google-wimbledon-tesco-5-things-mattered-this-week/
https://www.marketingweek.com/2017/06/30/marketers-can-predict-consumers-next-move/
https://www.marketingweek.com/2017/06/26/marketing-news-21/
https://www.marketingweek.com/2017/06/22/vote-marketing-weeks-brand-year/
https://www.marketingweek.com/2017/06/19/supercharged-ai-marketers-machines/
https://www.marketingweek.com/2017/06/19/mastermind-career-rebrand/
https://www.marketingweek.com/2017/06/12/marketing-news-19/
https://www.marketingweek.com/2017/06/12/smart-tech-new-life-healthcare/
https://www.marketingweek.com/2017/06/08/disruptive-health-brands-patients-consumers/
https://www.marketingweek.com/disruptive-brands/jukedeck/
https://www.marketingweek.com/disruptive-brands/zhongan/
https://www.marketingweek.com/disruptive-brands/xbird/
https://www.marketingweek.com/disruptive-brands/digital-genius/
https://www.marketingweek.com/disruptive-brands/ozlo/
https://www.marketingweek.com/disruptive-brands/benevolent-ai/
https://www.marketingweek.com/disruptive-brands/babylon-health/
https://www.marketingweek.com/2017/06/01/businesses-unclear-own-customer-experience/
https://www.marketingweek.com/2017/05/23/google-attribution-ai/
https://www.marketingweek.com/2017/05/23/easyjet-ceo-carolyn-mccall-innovation/
https://www.marketingweek.com/2017/05/22/marketing-news-16/
https://www.marketingweek.com/2017/05/18/how-adidas-just-eat-and-htc-are-using-chatbots/
https://www.marketingweek.com/2017/05/16/mark-ritson-ai-digital-disruption/
https://www.marketingweek.com/2017/05/16/bob-wootton-media-buying-guide/
https://www.marketingweek.com/2017/05/12/how-amazon-is-taking-on-google-facebook-at-advertising/
https://www.marketingweek.com/2017/05/10/heineken-marketing-purpose-profit/
https://www.marketingweek.com/2017/05/09/jaywing-data-science-skills-gap/
https://www.marketingweek.com/2017/05/08/sign-up-to-our-webinar-on/
https://www.marketingweek.com/2017/04/28/loreal-coke-pg-5-things-mattered-week/
https://www.marketingweek.com/2017/04/24/marketing-news-12/
https://www.marketingweek.com/2017/04/21/match-com-brings-first-messenger-dating-bot-uk/
https://www.marketingweek.com/2017/04/19/recommended-reading-april-disruptive-technologies-fan-based-economy/
https://www.marketingweek.com/2017/04/18/big-debate-2017-best-time-marketing/
https://www.marketingweek.com/2017/04/10/digital-mass-market-medium/
https://www.marketingweek.com/2017/03/30/digital-decoded-ai-sports-sponsorship/
https://www.marketingweek.com/2017/03/30/samsung-galaxy-s8/
https://www.marketingweek.com/2017/03/29/ritson-google-brand-safety/
https://www.marketingweek.com/2017/03/21/shop-direct-ceo-big-bet-chat/
https://www.marketingweek.com/2017/03/20/just-eat-marketing-biggest-spend-business/
https://www.marketingweek.com/2017/03/08/bbc-post-brexit-world-britain-needs-us-ever/
https://www.marketingweek.com/2017/03/07/brands-shouldnt-ignore-4g/
https://www.marketingweek.com/2017/03/06/kelloggs-modern-britain/
https://www.marketingweek.com/2017/03/06/brands-must-retain-human-empathy-automation-accelerates/
https://www.marketingweek.com/2017/03/06/marketing-news-5/
https://www.marketingweek.com/2017/03/06/future-creativity-automated-world/
https://www.marketingweek.com/2017/03/03/sessions-marketing-week-live/
https://www.marketingweek.com/2017/03/01/government-digital-strategy/
https://www.marketingweek.com/2017/02/27/marketing-news-4/
https://www.marketingweek.com/2017/02/17/mealpal-subscription-service/
https://www.marketingweek.com/2017/02/02/suki-thompson-marketing-transformation/
https://www.marketingweek.com/2017/01/31/four-things-marketers-can-learn-travel-sector/
https://www.marketingweek.com/2017/01/27/mercedes-benz-creates-customised-agency-model/
https://www.marketingweek.com/2017/01/27/theresa-mays-industrial-strategy-major-step-forward/
https://www.marketingweek.com/2017/01/20/unilevers-weed-brand-integration/
https://www.marketingweek.com/2017/01/20/year-ahead-in-marketing-digital-part-3/
https://www.marketingweek.com/2017/01/18/year-ahead-marketing-digital-part-1-2017/
https://www.marketingweek.com/2017/01/16/dont-lose-sight-basics-rush-embrace-change/
https://www.marketingweek.com/2017/01/12/rise-of-the-machines/
https://www.marketingweek.com/2017/01/11/general-electric-cmo-redefining-marketing/
https://www.marketingweek.com/2017/01/11/marketers-ai-opportunity-not-threat/
https://www.marketingweek.com/2017/01/09/british-army-puts-personalisation-front/
https://www.marketingweek.com/2016/12/22/salesforce-cmos-cios-work-together-2017/
https://www.marketingweek.com/2016/12/19/music-marketing-pushing-the-boundaries/
https://www.marketingweek.com/2016/12/16/coca-cola-youtube-5-things-mattered-week/
https://www.marketingweek.com/2016/12/15/predictions-for-2016-how-did-we-do/
https://www.marketingweek.com/2016/12/12/trends-2017-chatbots-social-trump/
https://www.marketingweek.com/2016/12/07/starbucks-ai-chatbot/
https://www.marketingweek.com/2016/12/05/next-big-challenge-for-facebook/
https://www.marketingweek.com/2016/11/30/677643/
https://www.marketingweek.com/2016/11/25/growing-up-digital/
https://www.marketingweek.com/2016/11/22/just-eat-focuses-tech-social-good/
https://www.marketingweek.com/2016/11/11/facebook-deliveroo-tinder-bots/
https://www.marketingweek.com/2016/11/07/how-brands-can-use-messaging-apps-without-being-creepy/
https://www.marketingweek.com/2016/11/02/russell-parsons-dont-make-the-mistake-of-assuming-customers-behave-like-you/
https://www.marketingweek.com/2016/11/02/crm-is-just-as-important-as-big-tv-ads-at-christmas/
https://www.marketingweek.com/2016/11/02/airbnb-and-channel-4-on-staying-human-in-the-face-of-tech-innovation/
https://www.marketingweek.com/2016/11/01/how-to-connect-your-physical-product-in-a-digital-world/
https://www.marketingweek.com/2016/10/18/why-marketers-should-take-notice-of-amazon-and-googles-connected-home-launches/
https://www.marketingweek.com/2016/10/10/why-marketers-must-prioritise-success-in-ai-philanthropy-and-b2b/
https://www.marketingweek.com/2016/10/07/facebook-fitbit-and-mastercard-5-things-that-mattered-this-week/
https://www.marketingweek.com/2016/10/06/fitbit-on-how-it-looks-to-integrate-more-deeply-into-healthcare/
https://www.marketingweek.com/2016/10/05/google-positions-for-an-ai-first-world/
https://www.marketingweek.com/2016/09/21/can-googles-new-chat-app-allo-rival-facebook-messenger-and-whatsapp/
